user_id,issuer,source,destination,travel_date,seat,travel_class,price,qr_detected,qr_decodable,qr_pnr_match,ocr_confidence,font_consistent,text_anomaly,exif_clean,file_unmodified,price_reasonable,metadata_consistent,fraud_type,is_fraud
6476,IRCTC,Bhopal,Lucknow,2025-10-20,CC,First,324.0,1,1,1,80.34607920991634,1,0,1,1,1,1,none,0
6723,RedBus,Ahmedabad,Bangalore,2026-01-21,2A,First,1313.0,0,0,0,58.447497845239376,0,1,0,0,1,0,qr_invalid,1
5069,MakeMyTrip,Lucknow,Hyderabad,2025-11-04,CC,Sleeper,1756.0,1,1,1,78.70563011945184,1,0,1,1,1,0,none,0
2920,RedBus,Indore,Lucknow,2025-11-05,Sleeper,Economy,1978.0,1,1,1,87.52728245968734,1,0,1,0,1,1,none,0
3267,Cleartrip,Nagpur,Lucknow,2026-01-15,CC,Sleeper,3383.0,1,1,0,63.88428864556435,0,1,0,0,1,0,font_mismatch,1
4093,AbhiBus,Lucknow,Chennai,2026-06-17,General,First,3455.0,1,1,1,97.60572913644194,1,0,1,1,1,1,none,0
6762,MakeMyTrip,Hyderabad,Lucknow,2026-01-07,Sleeper,First,1461.0,1,1,1,89.91557107377344,1,0,0,1,1,1,none,0
5224,MakeMyTrip,Kolkata,Jaipur,2025-11-13,General,AC Chair,1441.0,1,1,0,89.64853463666157,1,0,1,0,1,1,none,0
4497,Yatra,Surat,Kolkata,2026-02-27,AC,Sleeper,3063.0,1,1,1,93.18046300070958,0,0,1,1,1,1,none,0
3125,Paytm,Lucknow,Jaipur,2026-05-30,CC,Economy,3349.0,1,1,1,92.12721116850034,1,0,1,1,1,1,none,0
3494,AbhiBus,Delhi,Surat,2025-10-28,Business,Sleeper,3294.0,1,1,1,95.55784498892321,1,0,1,0,1,1,none,0
7850,AbhiBus,Chennai,Delhi,2026-03-16,General,AC Chair,1223.0,0,0,0,63.69396758167056,0,1,0,0,1,0,qr_invalid,1
3550,RedBus,Ahmedabad,Lucknow,2026-03-14,AC,First,1498.0,1,1,1,79.26408674319529,1,0,1,1,1,1,none,0
8856,GoIbibo,Nagpur,Kanpur,2025-12-30,Business,First,2209.0,1,1,1,77.80399144619669,1,0,0,1,1,1,none,0
6075,Yatra,Nagpur,Chennai,2026-04-27,Sleeper,Sleeper,1779.0,1,1,1,85.80505542520334,1,0,1,1,1,1,none,0
2417,Paytm,Kolkata,Ahmedabad,2026-05-27,First Class,Sleeper,2959.0,1,1,1,80.74419016925688,1,0,1,1,1,1,none,0
8311,IRCTC,Delhi,Lucknow,2025-12-17,Sleeper,AC Chair,2849.0,1,1,1,90.41309234813687,1,0,0,1,1,1,none,0
6807,GoIbibo,Surat,Mumbai,2026-05-14,3A,First,0.5,1,1,0,57.08193714134684,0,1,0,0,0,0,price_mismatch,1
9702,RedBus,Nagpur,Indore,2026-01-24,2A,First,1796.0,1,1,1,82.51836258241418,1,0,1,1,1,1,none,0
9247,GoIbibo,Mumbai,Kanpur,2026-05-12,2A,Business,1665.0,1,1,1,82.01506116935721,1,0,1,0,1,1,none,0
3209,MakeMyTrip,Kanpur,Kolkata,2026-04-01,CC,AC Chair,1539.0,1,1,1,96.8738561577076,0,0,1,1,1,1,none,0
2919,MakeMyTrip,Kanpur,Ahmedabad,2025-11-15,Business,Sleeper,850.0,1,1,1,89.34754765030947,0,0,1,1,1,1,none,0
3471,Yatra,Ahmedabad,Mumbai,2025-12-27,AC,First,1968.0,1,1,0,55.145699587062026,0,1,0,0,1,0,metadata_tamper,1
2182,RedBus,Pune,Bangalore,2025-12-04,First Class,First,849.0,1,1,1,79.13455730685683,1,0,1,1,1,1,none,0
7238,Yatra,Hyderabad,Nagpur,2025-11-06,2A,Economy,789.0,1,1,0,64.73640585578818,0,1,0,0,1,0,metadata_tamper,1
8784,Cleartrip,Lucknow,Surat,2026-05-21,First Class,Sleeper,538.0,1,1,0,69.06069979722345,0,1,0,0,1,0,font_mismatch,1
8502,Cleartrip,Kolkata,Nagpur,2025-10-28,First Class,Economy,529.0,1,1,1,95.68563777198823,1,0,1,1,1,1,none,0
2065,MakeMyTrip,Chennai,Indore,2026-01-20,Sleeper,Sleeper,255.0,1,0,0,65.0407882127855,0,1,0,0,1,0,qr_invalid,1
7757,RedBus,Bhopal,Delhi,2025-11-28,First Class,AC Chair,2233.0,1,1,1,90.22169920775683,1,0,0,1,1,1,none,0
1051,Cleartrip,Kanpur,Bangalore,2026-05-11,General,Business,3135.0,1,1,1,85.85493993734546,1,0,1,1,1,1,none,0
4317,Yatra,Delhi,Mumbai,2026-03-06,General,Business,1005.0,1,1,1,95.52511914395433,1,0,1,1,1,1,none,0
2334,RedBus,Jaipur,Pune,2025-12-02,2A,First,461.0,0,0,0,68.00744698116966,0,1,0,0,1,0,no_qr,1
8928,RedBus,Pune,Delhi,2026-03-14,Sleeper,Economy,2661.0,1,1,1,91.70236028732151,1,0,1,1,1,1,none,0
1078,IRCTC,Chennai,Bhopal,2026-02-08,General,Economy,3114.0,1,1,1,76.44468139806358,1,0,1,1,1,1,none,0
6392,Yatra,Bhopal,Pune,2026-04-27,Business,Economy,2619.0,1,1,1,73.57635748175346,0,0,1,1,1,1,none,0
5150,MakeMyTrip,Jaipur,Mumbai,2026-01-06,Sleeper,Sleeper,3450.0,1,1,1,76.68602429304514,1,0,1,1,1,1,none,0
4249,AbhiBus,Bhopal,Nagpur,2026-04-07,Business,First,2571.0,1,1,1,64.35871109917767,0,1,0,0,1,0,duplicate,1
4232,Yatra,Surat,Lucknow,2026-02-09,3A,AC Chair,758.0,1,1,0,55.20466524343042,0,1,0,0,1,0,font_mismatch,1
9940,IRCTC,Mumbai,Delhi,2026-02-12,First Class,Economy,9999.0,1,1,0,66.98862605004436,0,1,0,0,0,0,price_mismatch,1
3038,GoIbibo,Nagpur,Pune,2026-04-08,First Class,Economy,1960.0,1,1,1,67.98699508924908,0,1,0,0,1,0,duplicate,1
8024,AbhiBus,Jaipur,Ahmedabad,2026-05-30,CC,Sleeper,1996.0,1,1,1,89.6262778885564,1,0,1,1,1,0,none,0
4667,Cleartrip,Pune,Hyderabad,2026-01-10,First Class,First,2524.0,1,1,0,76.96539777752571,1,0,1,1,1,1,none,0
5135,MakeMyTrip,Mumbai,Hyderabad,2026-02-21,General,Sleeper,5.0,1,1,0,69.47711530803014,0,1,0,0,0,0,price_mismatch,1
6795,RedBus,Mumbai,Ahmedabad,2026-01-08,Business,Sleeper,2207.0,1,1,1,80.32125529823571,1,0,1,1,1,1,none,0
9454,MakeMyTrip,Bangalore,Pune,2026-04-05,First Class,Economy,1789.0,1,1,1,91.58731894171765,0,0,1,1,1,1,none,0
8040,Paytm,Jaipur,Indore,2026-05-18,Sleeper,First,2946.0,1,1,1,92.42520277915716,1,0,1,1,1,1,none,0
7784,AbhiBus,Bangalore,Mumbai,2026-05-05,General,Sleeper,866.0,1,1,1,78.13727164171935,1,0,1,1,1,1,none,0
6391,Paytm,Bhopal,Jaipur,2026-02-22,2A,Sleeper,1975.0,1,1,1,89.13814864024262,1,0,1,1,1,1,none,0
1624,IRCTC,Delhi,Bangalore,2026-01-06,AC,First,2794.0,1,1,1,86.13767276592665,1,0,1,1,1,1,none,0
8596,MakeMyTrip,Surat,Indore,2026-03-23,CC,Economy,2956.0,1,1,1,88.3269002812622,1,0,1,0,1,1,none,0
7595,Paytm,Bangalore,Jaipur,2026-03-23,First Class,Sleeper,2608.0,1,1,1,64.34524425172205,0,1,0,0,1,0,duplicate,1
3112,RedBus,Delhi,Chennai,2025-12-28,Business,Sleeper,447.0,1,1,1,90.06657266080501,1,0,1,1,1,1,none,0
4715,GoIbibo,Lucknow,Pune,2025-12-07,General,Business,2889.0,1,1,1,86.95423149245431,0,0,1,1,1,0,none,0
7781,RedBus,Ahmedabad,Nagpur,2025-11-21,First Class,Business,2650.0,1,1,1,85.55538264125998,1,0,1,0,1,0,none,0
7715,Cleartrip,Indore,Lucknow,2026-01-21,3A,Business,1861.0,1,1,1,83.99143141198243,1,0,1,1,1,1,none,0
4572,Yatra,Kolkata,Surat,2026-01-04,Sleeper,First,2984.0,1,1,1,84.69791347805241,1,0,1,1,1,1,none,0
7243,Cleartrip,Chennai,Nagpur,2026-05-27,Business,Sleeper,2957.0,1,1,1,74.88654636708132,1,0,1,1,1,1,none,0
7546,IRCTC,Pune,Chennai,2026-05-06,Business,AC Chair,2634.0,1,1,1,92.94855584617758,1,0,0,1,1,1,none,0
3647,RedBus,Pune,Chennai,2026-05-27,AC,Sleeper,511.0,1,1,1,61.86525587052765,0,1,0,0,1,0,duplicate,1
9764,Yatra,Hyderabad,Lucknow,2026-03-22,AC,AC Chair,1522.0,1,1,1,76.59754986458564,1,0,0,0,1,1,none,0
6532,Cleartrip,Kolkata,Bhopal,2026-02-09,Business,First,2838.0,1,1,1,78.67177772149594,1,0,0,1,1,1,none,0
2876,AbhiBus,Bangalore,Bhopal,2026-03-30,CC,Economy,3068.0,1,1,1,93.20949116602932,0,0,1,1,1,1,none,0
2555,IRCTC,Kolkata,Delhi,2026-01-14,2A,Economy,225.0,1,1,1,68.42233225814363,0,1,0,0,1,0,duplicate,1
7085,Cleartrip,Pune,Kanpur,2026-05-08,First Class,Sleeper,1678.0,1,1,1,75.57520523472742,1,0,0,1,1,1,none,0
5959,Paytm,Bhopal,Mumbai,2026-03-24,2A,Sleeper,1630.0,1,1,1,64.78737942743048,0,1,0,0,1,0,duplicate,1
7618,IRCTC,Kolkata,Bhopal,2025-11-07,Sleeper,Business,1941.0,1,1,1,74.27787626688676,1,0,1,1,1,0,none,0
7821,GoIbibo,Bangalore,Bhopal,2026-01-25,Sleeper,Economy,3058.0,1,1,1,94.06613394434927,1,0,1,1,1,1,none,0
6483,Paytm,Chennai,Jaipur,2025-10-28,Sleeper,AC Chair,2676.0,0,0,0,51.57128271181583,0,1,0,0,1,0,no_qr,1
7219,AbhiBus,Delhi,Hyderabad,2026-03-28,General,Economy,493.0,1,1,1,87.14022642920348,0,0,1,1,1,1,none,0
2054,AbhiBus,Surat,Bhopal,2026-03-14,3A,Business,2141.0,1,1,1,73.01278551484485,1,0,1,0,1,0,none,0
1105,MakeMyTrip,Lucknow,Bangalore,2026-06-03,Sleeper,AC Chair,1300.0,1,1,1,78.47815183530999,1,0,1,1,1,1,none,0
7738,MakeMyTrip,Delhi,Lucknow,2026-03-13,General,Economy,2399.0,1,1,1,91.56251263482719,1,0,1,1,1,1,none,0
8218,MakeMyTrip,Mumbai,Ahmedabad,2025-12-26,CC,Business,2052.0,1,1,0,56.34621994326793,0,1,0,0,1,0,metadata_tamper,1
1302,AbhiBus,Ahmedabad,Bhopal,2026-05-15,AC,Economy,330.0,1,0,0,54.44463053319568,0,1,0,0,1,0,qr_invalid,1
8076,Paytm,Hyderabad,Bangalore,2026-06-08,AC,Sleeper,9999.0,1,1,0,62.798835574270555,0,1,0,0,0,0,price_mismatch,1
1268,Paytm,Nagpur,Hyderabad,2026-03-11,2A,Business,992.0,1,1,1,76.74072787722619,1,0,1,1,1,1,none,0
7406,MakeMyTrip,Delhi,Pune,2026-04-30,CC,Sleeper,820.0,1,1,1,89.12723555508505,1,0,1,1,1,0,none,0
5538,Yatra,Nagpur,Pune,2026-02-27,General,Sleeper,2958.0,1,1,1,94.2530334336571,1,0,1,0,1,1,none,0
6961,Cleartrip,Indore,Hyderabad,2026-06-04,Sleeper,Business,2429.0,1,1,0,67.45934149250512,0,1,0,0,1,0,font_mismatch,1
3718,RedBus,Chennai,Bhopal,2026-03-14,3A,Sleeper,175.0,1,1,1,96.59074302281307,1,0,1,0,1,1,none,0
3225,Cleartrip,Surat,Pune,2026-04-05,CC,AC Chair,823.0,1,1,1,90.17249498344846,1,0,1,1,1,1,none,0
8534,GoIbibo,Pune,Bhopal,2026-01-28,CC,AC Chair,3372.0,1,1,1,73.61452072935204,1,0,1,1,1,1,none,0
3581,Yatra,Ahmedabad,Lucknow,2025-12-10,2A,Sleeper,1234.0,1,1,1,80.35572447783365,1,0,1,1,1,1,none,0
3894,MakeMyTrip,Lucknow,Bangalore,2026-05-02,CC,AC Chair,2097.0,1,1,1,86.6831922684384,1,0,1,1,1,1,none,0
1325,MakeMyTrip,Lucknow,Bangalore,2026-03-24,CC,Economy,2639.0,1,1,1,80.40585834538301,1,0,1,1,1,0,none,0
7111,MakeMyTrip,Surat,Jaipur,2026-06-03,2A,Economy,1040.0,1,1,1,94.35067464447009,1,0,1,1,1,1,none,0
9243,Paytm,Bangalore,Jaipur,2025-10-24,First Class,Economy,3016.0,1,1,1,96.05106418552921,0,0,1,0,1,1,none,0
5920,AbhiBus,Bhopal,Ahmedabad,2026-03-25,First Class,Economy,3186.0,1,1,0,56.639776230906584,0,1,0,0,1,0,behavioral,1
3606,GoIbibo,Bhopal,Nagpur,2026-03-15,General,Sleeper,790.0,1,1,0,61.370822834023315,0,1,0,0,1,0,font_mismatch,1
1818,Yatra,Indore,Pune,2025-11-25,Sleeper,Business,5.0,1,1,0,53.96785396330814,0,1,0,0,0,0,price_mismatch,1
4607,Yatra,Hyderabad,Nagpur,2026-05-18,AC,AC Chair,2310.0,1,1,1,75.1436667905179,1,0,1,0,1,0,none,0
2457,RedBus,Hyderabad,Nagpur,2026-04-04,General,Business,798.0,1,1,0,52.847311409616665,0,1,0,0,1,0,behavioral,1
5458,AbhiBus,Ahmedabad,Pune,2026-04-03,3A,Business,0.5,1,1,0,54.76870876674627,0,1,0,0,0,0,price_mismatch,1
4767,RedBus,Surat,Nagpur,2026-03-28,Sleeper,Sleeper,3110.0,1,1,1,78.24198748191796,1,0,1,1,1,1,none,0
4940,GoIbibo,Chennai,Kolkata,2026-01-27,General,Business,1453.0,1,1,1,80.24929078141703,1,0,1,1,1,0,none,0
5097,Paytm,Hyderabad,Chennai,2026-05-16,First Class,First,3322.0,1,1,1,77.14469370124937,1,0,0,1,1,1,none,0
6356,GoIbibo,Mumbai,Jaipur,2025-11-06,AC,First,3323.0,1,1,1,94.93142498842396,1,0,0,1,1,1,none,0
5346,Cleartrip,Bangalore,Lucknow,2026-03-10,Business,Sleeper,941.0,1,1,1,82.65842383750214,1,0,0,1,1,1,none,0
6329,RedBus,Kanpur,Bangalore,2026-01-24,First Class,AC Chair,1509.0,1,1,0,35.52323542589694,0,1,0,0,1,0,ocr_tamper,1
8178,Cleartrip,Bangalore,Surat,2026-04-23,First Class,First,3225.0,1,1,1,94.72823666168875,1,0,1,1,1,1,none,0
5133,AbhiBus,Surat,Bangalore,2026-02-27,General,Sleeper,761.0,1,1,1,87.02501864959396,1,0,1,1,1,1,none,0
1255,Paytm,Mumbai,Indore,2026-05-22,2A,Business,3382.0,1,1,1,79.17461826904444,1,0,1,1,1,1,none,0
2238,Yatra,Jaipur,Ahmedabad,2025-11-06,AC,First,3287.0,1,1,1,94.28905396598435,1,0,1,1,1,1,none,0
4281,IRCTC,Kolkata,Chennai,2026-06-12,3A,First,2072.0,1,1,1,73.04966363768739,1,0,1,1,1,1,none,0
9978,AbhiBus,Lucknow,Delhi,2025-12-23,First Class,AC Chair,998.0,1,1,1,85.25814984148995,1,0,1,1,1,1,none,0
3750,Cleartrip,Mumbai,Nagpur,2026-04-13,First Class,First,2884.0,1,1,1,86.66725796826479,1,0,1,1,1,1,none,0
7552,GoIbibo,Kanpur,Pune,2025-12-06,3A,Economy,324.0,1,1,1,91.25331217974326,1,0,1,1,1,1,none,0
4337,Paytm,Chennai,Kolkata,2025-11-08,Business,Business,2876.0,1,1,1,76.47238304140423,1,0,0,1,1,1,none,0
8299,IRCTC,Indore,Bangalore,2026-01-18,3A,Business,2968.0,1,1,0,45.07172519073155,0,1,0,0,1,0,behavioral,1
9747,Yatra,Kolkata,Pune,2026-02-12,Business,Sleeper,1490.0,1,1,1,91.49451712661408,1,0,1,1,1,1,none,0
2477,Cleartrip,Kolkata,Bangalore,2026-01-12,First Class,Sleeper,198.0,1,1,1,76.0238461703192,1,0,1,1,1,1,none,0
4961,AbhiBus,Bangalore,Bhopal,2026-01-09,Business,AC Chair,349.0,1,1,1,83.99185729278739,1,0,0,1,1,1,none,0
3762,IRCTC,Delhi,Mumbai,2026-04-06,2A,AC Chair,2588.0,1,1,1,95.48727753114494,1,0,1,1,1,1,none,0
2489,Yatra,Delhi,Chennai,2025-11-05,Business,Business,5.0,1,1,0,59.03380222830599,0,1,0,0,0,0,price_mismatch,1
6572,RedBus,Kanpur,Chennai,2026-04-08,2A,Sleeper,2640.0,1,1,1,75.38476737706337,1,0,1,1,1,1,none,0
7024,GoIbibo,Indore,Ahmedabad,2026-03-26,CC,AC Chair,301.0,1,1,1,93.07199211743239,1,0,1,0,1,1,none,0
2658,GoIbibo,Bhopal,Jaipur,2025-12-15,3A,Sleeper,2842.0,1,1,0,59.880533011857864,0,1,0,0,1,0,metadata_tamper,1
4245,Cleartrip,Kolkata,Mumbai,2026-04-10,Business,Sleeper,1361.0,1,1,1,94.21468501674624,1,0,1,0,1,1,none,0
7500,GoIbibo,Bangalore,Ahmedabad,2026-04-08,3A,Economy,1637.0,1,1,1,72.07220420026849,1,0,1,1,1,1,none,0
5809,Paytm,Surat,Hyderabad,2025-10-21,Sleeper,First,3267.0,1,1,0,66.10665231093803,0,1,0,0,1,0,font_mismatch,1
7269,Paytm,Chennai,Surat,2026-03-16,General,Business,2958.0,1,1,1,72.08739441238167,1,0,1,1,1,1,none,0
5098,GoIbibo,Pune,Kanpur,2025-12-09,General,First,851.0,1,1,1,86.14600181729259,1,0,1,1,1,1,none,0
3349,MakeMyTrip,Pune,Indore,2026-06-10,Business,AC Chair,441.0,1,1,1,94.97517518868261,1,0,1,0,1,1,none,0
8055,RedBus,Surat,Kolkata,2026-03-20,CC,First,910.0,1,1,1,81.5350342348794,1,0,1,1,1,1,none,0
7358,IRCTC,Jaipur,Kanpur,2026-02-10,3A,AC Chair,2337.0,1,1,1,77.6866377617181,1,0,1,1,1,1,none,0
5619,AbhiBus,Chennai,Kanpur,2026-05-06,3A,Sleeper,3094.0,1,1,1,61.982843799924524,0,1,0,0,1,0,duplicate,1
4140,Paytm,Bangalore,Bhopal,2026-05-01,First Class,AC Chair,639.0,1,1,1,95.85040675126154,1,0,0,1,1,1,none,0
1070,IRCTC,Ahmedabad,Hyderabad,2026-02-28,CC,Business,2694.0,1,1,0,97.24795013744951,1,0,1,0,1,1,none,0
9060,Paytm,Indore,Kanpur,2025-11-07,Business,First,1797.0,1,1,1,92.19492831372499,1,0,1,1,1,1,none,0
4863,Yatra,Nagpur,Ahmedabad,2026-01-15,2A,Economy,1095.0,0,0,0,54.657292635095864,0,1,0,0,1,0,qr_invalid,1
4767,IRCTC,Pune,Kolkata,2026-04-01,Sleeper,First,321.0,1,1,1,79.54067992854662,0,0,1,1,1,0,none,0
7276,RedBus,Kolkata,Hyderabad,2026-04-25,CC,AC Chair,1059.0,1,1,1,79.23375261462228,1,0,0,0,1,1,none,0
2212,AbhiBus,Lucknow,Nagpur,2025-12-13,First Class,Sleeper,1069.0,1,1,1,83.27930596403624,1,0,1,1,1,1,none,0
1851,Paytm,Chennai,Ahmedabad,2026-03-21,3A,AC Chair,1366.0,0,0,0,52.393339107841626,0,1,0,0,1,0,no_qr,1
5998,AbhiBus,Mumbai,Hyderabad,2026-03-11,3A,Business,2257.0,1,1,1,85.30179965862224,0,0,1,1,1,1,none,0
4460,GoIbibo,Nagpur,Surat,2026-03-29,2A,Economy,2627.0,0,0,0,55.22381432695238,0,1,0,0,1,0,no_qr,1
9789,MakeMyTrip,Mumbai,Nagpur,2025-11-17,AC,AC Chair,2158.0,1,1,1,65.32547740475373,0,1,0,0,1,0,duplicate,1
5699,AbhiBus,Bhopal,Surat,2025-11-18,2A,AC Chair,1259.0,1,1,1,83.85871510501045,0,0,1,0,1,1,none,0
4645,GoIbibo,Delhi,Bangalore,2026-03-30,AC,Sleeper,541.0,0,0,0,58.76442693161151,0,1,0,0,1,0,no_qr,1
9660,RedBus,Chennai,Bangalore,2026-04-08,3A,Economy,1608.0,1,1,1,83.0377187379741,1,0,1,1,1,0,none,0
1190,MakeMyTrip,Kolkata,Lucknow,2026-04-21,Business,AC Chair,1178.0,1,1,1,73.52008333770969,0,0,0,1,1,1,none,0
5070,RedBus,Bhopal,Pune,2025-12-13,General,AC Chair,2714.0,1,1,1,75.37317568922427,1,0,1,1,1,1,none,0
8667,GoIbibo,Mumbai,Kanpur,2026-06-07,Business,Business,3498.0,0,0,0,54.099564555684005,0,1,0,0,1,0,no_qr,1
5091,Cleartrip,Bhopal,Mumbai,2025-11-21,General,AC Chair,2662.0,1,1,1,95.84963218719949,1,0,1,1,1,1,none,0
9485,GoIbibo,Pune,Bangalore,2026-06-09,General,Economy,3013.0,1,1,1,92.99040841019709,1,0,1,1,1,0,none,0
6252,Yatra,Kolkata,Nagpur,2025-11-10,First Class,First,1505.0,1,1,1,75.43991286999108,1,0,1,1,1,1,none,0
7640,Cleartrip,Kanpur,Mumbai,2026-02-14,Business,First,3266.0,1,1,1,72.38172338035098,1,0,0,1,1,1,none,0
7369,GoIbibo,Bhopal,Mumbai,2026-01-13,General,Economy,1843.0,1,1,1,82.23028950408174,1,0,1,1,1,1,none,0
7136,MakeMyTrip,Hyderabad,Pune,2026-02-16,2A,First,3142.0,1,1,1,77.87123290428418,1,0,1,1,1,1,none,0
2994,MakeMyTrip,Kanpur,Delhi,2025-11-12,AC,Business,2196.0,0,0,0,57.88979411735448,0,1,0,0,1,0,no_qr,1
8735,Yatra,Bhopal,Pune,2025-12-07,3A,Sleeper,247.0,1,1,0,23.64334619332507,0,1,0,0,1,0,ocr_tamper,1
9571,GoIbibo,Jaipur,Bhopal,2026-01-03,2A,Economy,1924.0,1,1,1,55.65950013991108,0,1,0,0,1,0,duplicate,1
5288,Cleartrip,Mumbai,Chennai,2026-06-08,First Class,Sleeper,3297.0,1,1,1,77.38992353004761,1,0,1,0,1,1,none,0
4550,Paytm,Delhi,Ahmedabad,2026-02-18,Business,AC Chair,1161.0,1,1,1,80.58592348734541,1,0,1,1,1,1,none,0
5178,MakeMyTrip,Mumbai,Lucknow,2025-10-29,First Class,AC Chair,0.5,1,1,0,54.08024247987296,0,1,0,0,0,0,price_mismatch,1
1070,Yatra,Delhi,Chennai,2026-05-20,CC,AC Chair,809.0,1,1,1,77.32115752509202,1,0,1,1,1,1,none,0
6609,Cleartrip,Bangalore,Hyderabad,2026-05-11,Business,Economy,3054.0,1,1,1,75.85639456738915,1,0,1,1,1,1,none,0
4549,GoIbibo,Indore,Bhopal,2026-01-11,General,Business,3452.0,1,1,1,92.53098778680234,1,0,1,1,1,1,none,0
8816,AbhiBus,Bangalore,Bhopal,2026-02-05,First Class,Economy,841.0,1,1,1,77.44536341315822,1,0,0,1,1,1,none,0
1928,RedBus,Hyderabad,Ahmedabad,2026-05-28,First Class,AC Chair,652.0,0,0,0,65.048283168221,0,1,0,0,1,0,no_qr,1
3925,GoIbibo,Indore,Chennai,2025-12-28,Business,Business,2911.0,1,1,0,63.6528886582427,0,1,0,0,1,0,font_mismatch,1
2678,Paytm,Indore,Kanpur,2025-12-24,Business,Business,1444.0,1,1,1,88.82159124936562,1,0,0,1,1,0,none,0
3510,RedBus,Ahmedabad,Jaipur,2025-11-08,2A,Sleeper,639.0,1,1,0,73.8157646306814,0,1,0,0,1,0,font_mismatch,1
9754,Yatra,Lucknow,Kolkata,2026-06-04,Sleeper,First,2883.0,1,1,1,72.0459480070371,1,0,1,1,1,0,none,0
2324,Yatra,Surat,Pune,2026-03-07,Sleeper,AC Chair,896.0,1,1,1,78.49521414249591,1,0,1,1,1,1,none,0
4540,Paytm,Indore,Ahmedabad,2026-04-13,CC,Business,2599.0,1,1,1,72.71635145891835,0,0,1,0,1,1,none,0
6982,RedBus,Chennai,Pune,2026-01-15,2A,AC Chair,1879.0,1,1,1,79.55101501037433,1,0,1,0,1,1,none,0
5726,Cleartrip,Jaipur,Mumbai,2026-05-15,AC,Economy,3012.0,1,1,1,63.056855315471076,0,1,0,0,1,0,duplicate,1
6181,Cleartrip,Pune,Ahmedabad,2025-12-03,2A,Economy,2751.0,1,1,1,81.9470478665407,1,0,1,0,1,1,none,0
4267,IRCTC,Bhopal,Bangalore,2026-01-22,General,First,2215.0,1,1,0,70.6308767005071,0,1,0,0,1,0,font_mismatch,1
6558,MakeMyTrip,Kanpur,Mumbai,2026-05-09,CC,Economy,2394.0,1,1,1,73.60949469481956,1,0,1,1,1,1,none,0
3104,AbhiBus,Bangalore,Kanpur,2026-04-25,First Class,Business,943.0,1,1,1,84.82774527934251,1,0,1,1,1,1,none,0
3231,Cleartrip,Surat,Mumbai,2026-04-16,General,AC Chair,3400.0,1,1,1,75.61236382950484,1,0,1,1,1,1,none,0
2283,RedBus,Jaipur,Indore,2026-04-06,2A,First,3076.0,1,1,1,97.944217853502,1,0,1,1,1,1,none,0
8119,AbhiBus,Indore,Lucknow,2025-12-26,Sleeper,Economy,2693.0,1,1,1,78.1835477772127,0,0,1,1,1,1,none,0
2034,RedBus,Bhopal,Delhi,2026-01-09,3A,First,1056.0,1,1,0,76.58659175814977,1,0,1,1,1,1,none,0
2409,GoIbibo,Kanpur,Chennai,2025-12-21,3A,First,2137.0,1,1,1,92.57899479176366,1,0,1,0,1,1,none,0
4582,RedBus,Nagpur,Chennai,2026-04-28,First Class,Business,2221.0,1,1,1,96.25763222943061,1,0,1,1,1,1,none,0
3078,Yatra,Bhopal,Bangalore,2026-05-10,CC,Sleeper,3059.0,1,1,1,87.65911523532262,1,0,1,0,1,1,none,0
5469,RedBus,Kanpur,Pune,2025-12-12,3A,Business,5.0,1,1,0,65.18893798912754,0,1,0,0,0,0,price_mismatch,1
4151,Paytm,Ahmedabad,Chennai,2025-10-21,Business,AC Chair,537.0,1,1,1,73.04549655023746,1,0,0,1,1,1,none,0
8246,Paytm,Kanpur,Kolkata,2025-10-27,3A,Sleeper,1537.0,1,1,1,78.22484816710498,1,0,1,1,1,1,none,0
9992,Cleartrip,Nagpur,Pune,2025-12-29,2A,First,2396.0,0,0,0,55.24694070928702,0,1,0,0,1,0,qr_invalid,1
8560,RedBus,Chennai,Hyderabad,2025-12-22,CC,First,1642.0,1,1,1,88.23025574151922,1,0,1,1,1,0,none,0
4178,IRCTC,Indore,Bangalore,2026-04-04,Business,Economy,1856.0,1,1,1,79.43373952056142,1,0,1,1,1,1,none,0
4200,Paytm,Kanpur,Surat,2026-05-05,AC,Sleeper,2917.0,1,1,1,87.13931115358415,1,0,1,1,1,1,none,0
4158,RedBus,Lucknow,Ahmedabad,2026-03-19,3A,First,293.0,1,1,1,84.39564329997056,1,0,1,1,1,1,none,0
3112,AbhiBus,Pune,Delhi,2026-04-15,2A,Business,445.0,1,1,1,84.39024255218253,1,0,1,1,1,1,none,0
9662,MakeMyTrip,Bangalore,Mumbai,2026-01-28,Business,Business,3227.0,1,1,1,95.84505045982861,1,0,1,1,1,1,none,0
4853,GoIbibo,Mumbai,Indore,2025-11-25,Business,Sleeper,1050.0,1,1,1,94.95391992309432,1,0,1,1,1,1,none,0
3832,GoIbibo,Jaipur,Hyderabad,2025-12-08,First Class,First,865.0,1,1,1,85.70096094023542,1,0,0,1,1,1,none,0
6794,RedBus,Ahmedabad,Indore,2026-01-02,2A,Sleeper,541.0,1,1,1,83.27346131968638,0,0,1,1,1,1,none,0
7478,AbhiBus,Surat,Lucknow,2025-11-08,AC,First,2613.0,1,1,1,79.82303045033089,1,0,1,1,1,1,none,0
1502,IRCTC,Bangalore,Chennai,2025-11-04,Sleeper,Business,1906.0,1,1,0,63.07883483131253,0,1,0,0,1,0,font_mismatch,1
7546,MakeMyTrip,Bangalore,Nagpur,2025-10-27,AC,Economy,989.0,1,1,0,93.74287508902862,1,0,1,0,1,1,none,0
