user_id,passenger_name,source,destination,booking_time,travel_time,seat_type,payment_method,payment_status,booking_count_last_24hrs,used_flag,ticket_status,device_id,ip_address,travel_distance,otp_attempts,failed_payments_count,is_fraud
5073,User_5073,Delhi,Pune,2026-04-29 04:10,2026-05-24 13:10,Sleeper,Wallet,SUCCESS,1,0,cancelled,DEV0220,192.168.15.4,1057,1,0,0
4990,User_4990,Pune,Chennai,2026-05-01 03:26,2026-05-01 05:26,Business,Net Banking,SUCCESS,2,1,cancelled,DEV0157,192.168.12.1,970,0,0,1
2899,User_2899,Kolkata,Lucknow,2026-04-19 06:45,2026-04-24 12:45,Sleeper,Credit Card,SUCCESS,2,0,active,DEV0073,192.168.16.4,1717,1,0,0
6516,User_6516,Mumbai,Lucknow,2026-05-08 20:20,2026-05-09 00:20,Sleeper,Credit Card,SUCCESS,4,1,cancelled,DEV0058,192.168.19.14,656,1,0,1
6927,User_6927,Pune,Ahmedabad,2026-03-15 11:42,2026-04-02 11:42,Business,UPI,SUCCESS,1,0,active,DEV0088,192.168.10.3,1388,1,0,0
2403,User_2403,Ahmedabad,Bangalore,2026-04-30 08:29,2026-05-10 17:29,First Class,UPI,SUCCESS,3,0,active,DEV0041,192.168.10.2,825,0,0,0
3167,User_3167,Pune,Ahmedabad,2026-02-06 21:57,2026-02-13 01:57,General,Net Banking,SUCCESS,1,0,active,DEV0169,192.168.16.14,703,1,0,0
2679,User_2679,Mumbai,Ahmedabad,2026-02-19 11:20,2026-03-13 23:20,AC,Wallet,SUCCESS,3,0,active,DEV0242,192.168.10.14,1788,0,0,0
1888,User_1888,Pune,Ahmedabad,2026-05-10 14:41,2026-05-19 18:41,First Class,Debit Card,SUCCESS,1,0,active,DEV0184,192.168.11.9,1384,0,0,0
1207,User_1207,Ahmedabad,Pune,2026-05-08 06:23,2026-05-12 11:23,AC,Net Banking,SUCCESS,3,0,active,DEV0060,192.168.7.10,410,0,0,0
2143,User_2143,Bangalore,Jaipur,2026-03-15 11:12,2026-03-16 18:12,AC,Debit Card,SUCCESS,2,0,active,DEV0153,192.168.9.10,1036,0,0,0
6023,User_6023,Hyderabad,Pune,2026-04-29 18:07,2026-05-22 00:07,Business,Wallet,SUCCESS,1,0,completed,DEV0234,192.168.11.11,405,0,0,0
2746,User_2746,Delhi,Chennai,2026-02-19 14:28,2026-02-24 21:28,Sleeper,Credit Card,SUCCESS,3,0,completed,DEV0016,192.168.11.2,1053,0,0,0
5451,User_5451,Pune,Hyderabad,2026-03-17 08:22,2026-03-30 15:22,First Class,Debit Card,SUCCESS,1,0,cancelled,DEV0038,192.168.7.14,713,1,0,0
7181,User_7181,Chennai,Ahmedabad,2026-02-16 22:31,2026-02-16 23:31,AC,Debit Card,SUCCESS,7,0,active,DEV0008,192.168.3.3,332,0,0,1
2269,User_2269,Chennai,Lucknow,2026-03-08 20:38,2026-03-22 23:38,AC,Net Banking,SUCCESS,3,0,active,DEV0014,192.168.18.1,1206,0,0,0
8921,User_8921,Ahmedabad,Lucknow,2026-03-15 16:04,2026-04-07 21:04,First Class,Net Banking,SUCCESS,3,0,completed,DEV0132,192.168.10.9,1390,1,0,0
9167,User_9167,Bangalore,Lucknow,2026-05-11 05:40,2026-05-21 05:40,Business,Credit Card,SUCCESS,2,0,active,DEV0129,192.168.19.10,1260,1,0,0
2527,User_2527,Chennai,Kolkata,2026-03-30 02:16,2026-04-11 07:16,First Class,Wallet,SUCCESS,1,0,cancelled,DEV0123,192.168.13.8,1480,1,0,0
4986,User_4986,Mumbai,Delhi,2026-05-06 03:30,2026-05-30 08:30,Business,Net Banking,SUCCESS,2,0,completed,DEV0201,192.168.12.8,1400,1,0,0
7209,User_7209,Pune,Chennai,2026-03-06 13:18,2026-03-19 16:18,Business,UPI,SUCCESS,2,0,active,DEV0126,192.168.17.6,823,0,0,0
9281,User_9281,Chennai,Bangalore,2026-02-27 16:22,2026-02-27 18:22,Business,UPI,SUCCESS,5,0,active,DEV0009,192.168.3.13,350,0,0,1
2040,User_2040,Kolkata,Jaipur,2026-04-12 10:18,2026-04-26 18:18,Business,Credit Card,SUCCESS,1,0,active,DEV0050,192.168.10.11,586,0,0,0
8149,User_8149,Hyderabad,Mumbai,2026-02-18 23:49,2026-03-07 02:49,General,Net Banking,SUCCESS,2,0,active,DEV0088,192.168.8.13,429,1,0,0
2604,User_2604,Jaipur,Mumbai,2026-05-06 07:44,2026-05-22 09:44,Sleeper,Wallet,SUCCESS,1,0,active,DEV0166,192.168.11.5,1659,1,0,0
9618,User_9618,Hyderabad,Pune,2026-04-18 04:18,2026-04-18 05:18,General,Net Banking,FAILED,3,0,active,DEV0159,192.168.13.1,962,1,5,1
4427,User_4427,Chennai,Ahmedabad,2026-05-13 03:52,2026-05-13 06:52,AC,UPI,SUCCESS,3,0,active,DEV0003,192.168.7.13,426,2,1,1
4848,User_4848,Bangalore,Mumbai,2026-04-01 16:29,2026-04-18 01:29,AC,Debit Card,SUCCESS,2,0,active,DEV0153,192.168.10.1,980,0,0,0
5526,User_5526,Lucknow,Delhi,2026-02-20 06:19,2026-03-03 07:19,Business,Credit Card,SUCCESS,2,0,cancelled,DEV0081,192.168.10.7,500,0,0,0
7625,User_7625,Ahmedabad,Kolkata,2026-03-14 20:08,2026-04-02 05:08,Business,UPI,SUCCESS,2,0,active,DEV0131,192.168.9.5,516,0,0,0
7730,User_7730,Jaipur,Hyderabad,2026-02-09 04:26,2026-03-02 04:26,AC,Credit Card,SUCCESS,1,0,active,DEV0234,192.168.9.11,1579,0,0,0
3441,User_3441,Kolkata,Jaipur,2026-02-17 01:25,2026-02-22 02:25,First Class,Net Banking,SUCCESS,1,0,active,DEV0084,192.168.13.1,1037,0,0,0
9617,User_9617,Jaipur,Lucknow,2026-02-15 22:45,2026-03-04 09:45,Business,Debit Card,SUCCESS,3,0,cancelled,DEV0126,192.168.9.12,1383,0,0,0
7971,User_7971,Kolkata,Mumbai,2026-02-06 01:44,2026-02-10 02:44,Business,Wallet,SUCCESS,2,0,active,DEV0198,192.168.13.9,549,0,0,0
2514,User_2514,Chennai,Pune,2026-01-27 12:00,2026-01-27 12:00,Business,UPI,SUCCESS,6,0,active,DEV0006,192.168.2.3,1121,0,0,1
4910,User_4910,Mumbai,Lucknow,2026-05-07 03:53,2026-05-11 03:53,AC,Wallet,SUCCESS,3,0,active,DEV0151,192.168.7.4,824,0,0,0
4630,User_4630,Ahmedabad,Mumbai,2026-04-22 23:11,2026-04-26 11:11,General,Wallet,SUCCESS,3,0,active,DEV0197,192.168.8.13,726,1,0,0
2496,User_2496,Ahmedabad,Jaipur,2026-03-06 01:07,2026-03-06 03:07,Business,Credit Card,FAILED,6,0,active,DEV0146,192.168.9.7,703,0,4,1
9928,User_9928,Jaipur,Delhi,2026-04-20 13:14,2026-05-06 01:14,General,Wallet,SUCCESS,3,0,active,DEV0139,192.168.9.11,280,0,0,0
4527,User_4527,Lucknow,Ahmedabad,2026-03-09 18:57,2026-04-04 02:57,AC,Debit Card,SUCCESS,2,0,active,DEV0184,192.168.18.2,1414,1,0,0
5040,User_5040,Kolkata,Jaipur,2026-02-11 17:36,2026-03-01 21:36,First Class,Debit Card,SUCCESS,1,0,active,DEV0200,192.168.16.7,690,0,0,0
1601,User_1601,Mumbai,Kolkata,2026-03-07 20:08,2026-03-08 00:08,AC,Wallet,SUCCESS,6,0,active,DEV0214,192.168.18.6,459,3,0,1
4750,User_4750,Ahmedabad,Kolkata,2026-04-24 20:04,2026-04-28 04:04,Business,UPI,SUCCESS,2,0,active,DEV0155,192.168.11.4,1714,0,0,0
2281,User_2281,Delhi,Chennai,2026-03-23 20:05,2026-03-24 01:05,Sleeper,Debit Card,FAILED,3,0,active,DEV0132,192.168.6.13,236,1,6,1
7114,User_7114,Kolkata,Lucknow,2026-01-20 14:11,2026-01-20 16:11,AC,Credit Card,FAILED,6,0,active,DEV0063,192.168.18.3,712,0,6,1
2921,User_2921,Chennai,Mumbai,2026-04-16 13:08,2026-04-16 15:08,First Class,Credit Card,SUCCESS,2,1,active,DEV0220,192.168.9.5,1330,1,2,1
8612,User_8612,Chennai,Jaipur,2026-04-20 00:35,2026-05-05 04:35,Sleeper,Net Banking,SUCCESS,3,0,completed,DEV0046,192.168.16.7,1424,0,0,0
5315,User_5315,Chennai,Hyderabad,2026-04-12 13:25,2026-05-04 01:25,AC,UPI,SUCCESS,2,0,active,DEV0152,192.168.14.6,630,0,0,0
7735,User_7735,Ahmedabad,Mumbai,2026-02-17 16:59,2026-03-12 17:59,General,Debit Card,SUCCESS,1,0,cancelled,DEV0023,192.168.12.11,1097,1,0,0
4451,User_4451,Hyderabad,Jaipur,2026-02-06 08:01,2026-02-06 10:01,AC,UPI,SUCCESS,19,0,active,DEV0017,192.168.19.13,1561,2,0,1
3315,User_3315,Jaipur,Mumbai,2026-04-04 06:32,2026-04-04 09:32,Sleeper,Credit Card,SUCCESS,7,0,active,DEV0059,192.168.6.8,632,1,1,1
4585,User_4585,Pune,Hyderabad,2026-04-09 07:34,2026-04-20 14:34,First Class,Wallet,SUCCESS,3,0,active,DEV0088,192.168.16.2,470,1,0,0
2269,User_2269,Delhi,Pune,2026-05-12 03:20,2026-05-12 07:20,First Class,Wallet,SUCCESS,3,1,active,DEV0204,192.168.15.10,1517,0,1,1
1058,User_1058,Delhi,Hyderabad,2026-04-04 14:49,2026-04-25 20:49,General,Credit Card,SUCCESS,1,0,cancelled,DEV0124,192.168.17.3,458,0,0,0
7658,User_7658,Hyderabad,Ahmedabad,2026-04-23 07:11,2026-05-17 12:11,First Class,Credit Card,SUCCESS,3,0,active,DEV0107,192.168.19.11,1326,1,0,0
8007,User_8007,Kolkata,Delhi,2026-03-11 06:59,2026-03-28 18:59,First Class,Debit Card,SUCCESS,2,0,active,DEV0147,192.168.10.9,1500,0,0,0
1470,User_1470,Chennai,Hyderabad,2026-04-10 02:48,2026-04-25 02:48,General,Wallet,SUCCESS,1,0,active,DEV0231,192.168.13.4,630,0,0,0
1715,User_1715,Kolkata,Jaipur,2026-02-04 02:36,2026-02-10 13:36,Business,Debit Card,SUCCESS,1,0,active,DEV0235,192.168.7.5,1257,0,0,0
4502,User_4502,Kolkata,Chennai,2026-05-09 05:36,2026-05-09 07:36,Business,UPI,FAILED,2,0,active,DEV0171,192.168.9.13,1360,1,7,1
8126,User_8126,Ahmedabad,Jaipur,2026-05-13 23:43,2026-05-13 23:43,First Class,Wallet,SUCCESS,3,1,cancelled,DEV0207,192.168.19.14,739,0,1,1
4681,User_4681,Jaipur,Bangalore,2026-04-23 02:33,2026-04-26 02:33,First Class,UPI,SUCCESS,1,0,active,DEV0021,192.168.6.12,1015,1,0,0
4788,User_4788,Hyderabad,Ahmedabad,2026-01-28 00:06,2026-02-09 06:06,General,UPI,SUCCESS,3,0,active,DEV0071,192.168.17.8,839,0,0,0
1498,User_1498,Mumbai,Kolkata,2026-02-09 15:03,2026-02-09 16:03,Business,UPI,SUCCESS,3,1,active,DEV0026,192.168.15.1,224,0,2,1
5198,User_5198,Jaipur,Delhi,2026-04-08 03:49,2026-04-15 12:49,First Class,Wallet,SUCCESS,1,0,completed,DEV0144,192.168.9.3,280,1,0,0
8827,User_8827,Jaipur,Lucknow,2026-05-10 15:10,2026-05-14 22:10,AC,Credit Card,SUCCESS,3,0,active,DEV0131,192.168.12.14,966,1,0,0
8213,User_8213,Lucknow,Pune,2026-02-09 06:38,2026-02-19 18:38,General,Net Banking,SUCCESS,3,0,cancelled,DEV0088,192.168.10.11,1139,0,0,0
8438,User_8438,Bangalore,Lucknow,2026-04-02 13:36,2026-04-25 20:36,Business,Debit Card,SUCCESS,3,0,active,DEV0222,192.168.12.10,537,0,0,0
5095,User_5095,Chennai,Jaipur,2026-04-10 23:37,2026-04-11 02:37,Sleeper,UPI,SUCCESS,3,1,active,DEV0043,192.168.11.8,1762,0,1,1
6460,User_6460,Ahmedabad,Delhi,2026-03-23 02:59,2026-04-11 09:59,Business,Debit Card,SUCCESS,2,0,cancelled,DEV0134,192.168.9.12,388,1,0,0
4249,User_4249,Kolkata,Jaipur,2026-02-18 18:26,2026-03-01 23:26,Sleeper,Net Banking,SUCCESS,3,0,active,DEV0244,192.168.18.6,473,0,0,0
1960,User_1960,Mumbai,Delhi,2026-04-06 09:59,2026-04-14 20:59,General,Debit Card,SUCCESS,1,0,active,DEV0139,192.168.16.7,1400,0,0,0
6403,User_6403,Pune,Bangalore,2026-04-12 20:39,2026-05-02 06:39,AC,Credit Card,SUCCESS,2,0,completed,DEV0201,192.168.7.11,692,0,0,0
4595,User_4595,Hyderabad,Ahmedabad,2026-04-12 17:29,2026-04-26 04:29,Business,Wallet,SUCCESS,2,0,active,DEV0153,192.168.6.12,306,1,0,0
5102,User_5102,Pune,Kolkata,2026-04-09 12:01,2026-04-12 14:01,AC,Wallet,SUCCESS,1,0,active,DEV0248,192.168.16.9,451,0,0,0
2084,User_2084,Hyderabad,Lucknow,2026-02-20 13:08,2026-03-09 20:08,First Class,Debit Card,SUCCESS,3,0,active,DEV0041,192.168.8.1,398,1,0,0
2876,User_2876,Pune,Mumbai,2026-05-06 12:56,2026-05-31 21:56,First Class,Credit Card,SUCCESS,2,0,active,DEV0243,192.168.11.12,150,0,0,0
1881,User_1881,Bangalore,Pune,2026-04-04 17:36,2026-04-04 20:36,First Class,UPI,SUCCESS,6,0,active,DEV0215,192.168.13.8,1116,3,0,1
1626,User_1626,Lucknow,Pune,2026-03-08 12:05,2026-03-20 20:05,Sleeper,UPI,SUCCESS,3,0,active,DEV0083,192.168.10.6,338,1,0,0
5673,User_5673,Bangalore,Mumbai,2026-03-27 02:42,2026-04-03 13:42,Business,Debit Card,SUCCESS,1,0,active,DEV0182,192.168.7.5,980,1,0,0
8906,User_8906,Lucknow,Jaipur,2026-04-30 15:50,2026-04-30 20:50,General,Wallet,SUCCESS,4,1,cancelled,DEV0054,192.168.16.3,1318,1,2,1
2188,User_2188,Jaipur,Mumbai,2026-04-30 05:21,2026-05-13 17:21,First Class,Credit Card,SUCCESS,1,0,active,DEV0150,192.168.15.9,1166,0,0,0
5558,User_5558,Hyderabad,Kolkata,2026-03-02 07:54,2026-03-08 15:54,AC,UPI,SUCCESS,2,0,active,DEV0169,192.168.9.13,447,0,0,0
4644,User_4644,Mumbai,Kolkata,2026-05-14 03:03,2026-05-25 10:03,Business,Credit Card,SUCCESS,1,0,active,DEV0101,192.168.12.3,1480,1,0,0
5636,User_5636,Pune,Ahmedabad,2026-01-25 03:30,2026-02-04 07:30,Sleeper,Wallet,SUCCESS,2,0,active,DEV0093,192.168.19.7,1388,0,0,0
3881,User_3881,Bangalore,Hyderabad,2026-02-14 02:07,2026-02-24 14:07,AC,Credit Card,SUCCESS,2,0,active,DEV0053,192.168.17.1,529,1,0,0
9835,User_9835,Lucknow,Ahmedabad,2026-04-25 21:41,2026-05-18 09:41,AC,UPI,SUCCESS,1,0,active,DEV0225,192.168.14.2,233,0,0,0
9824,User_9824,Pune,Ahmedabad,2026-03-20 15:20,2026-04-06 01:20,Sleeper,Credit Card,SUCCESS,2,0,active,DEV0041,192.168.13.6,739,1,0,0
8758,User_8758,Pune,Lucknow,2026-05-01 14:13,2026-05-01 14:13,AC,Net Banking,FAILED,6,0,active,DEV0217,192.168.5.14,529,1,7,1
4470,User_4470,Ahmedabad,Hyderabad,2026-05-03 13:34,2026-05-21 19:34,Sleeper,Net Banking,SUCCESS,1,0,active,DEV0093,192.168.10.13,891,0,0,0
7624,User_7624,Delhi,Kolkata,2026-05-06 19:55,2026-05-13 06:55,First Class,Debit Card,SUCCESS,3,0,completed,DEV0160,192.168.9.9,1500,0,0,0
4050,User_4050,Pune,Lucknow,2026-02-09 12:49,2026-02-09 17:49,First Class,Debit Card,SUCCESS,3,1,cancelled,DEV0023,192.168.6.13,968,2,0,1
9026,User_9026,Delhi,Bangalore,2026-04-28 19:34,2026-04-28 23:34,Sleeper,UPI,SUCCESS,5,0,active,DEV0001,192.168.7.10,2150,0,2,1
8763,User_8763,Jaipur,Delhi,2026-05-06 02:55,2026-05-06 05:55,Sleeper,Credit Card,SUCCESS,6,0,active,DEV0006,192.168.4.12,280,0,2,1
2320,User_2320,Mumbai,Delhi,2026-02-07 04:26,2026-03-04 08:26,Sleeper,Net Banking,SUCCESS,2,0,active,DEV0194,192.168.12.12,1400,0,0,0
9464,User_9464,Pune,Chennai,2026-05-13 18:07,2026-05-21 21:07,AC,UPI,SUCCESS,2,0,active,DEV0014,192.168.11.13,593,0,0,0
1771,User_1771,Bangalore,Pune,2026-05-05 03:12,2026-05-09 13:12,Sleeper,Wallet,SUCCESS,2,0,active,DEV0141,192.168.13.13,313,1,0,0
5173,User_5173,Bangalore,Chennai,2026-02-19 13:44,2026-03-11 21:44,First Class,UPI,SUCCESS,1,0,active,DEV0151,192.168.11.8,350,0,0,0
8679,User_8679,Bangalore,Pune,2026-03-24 22:09,2026-03-24 23:09,AC,Debit Card,SUCCESS,3,0,active,DEV0156,192.168.7.4,863,3,1,1
6297,User_6297,Hyderabad,Bangalore,2026-02-21 19:50,2026-02-21 23:50,Sleeper,Credit Card,SUCCESS,4,1,cancelled,DEV0041,192.168.15.7,1466,1,0,1
3722,User_3722,Chennai,Kolkata,2026-03-31 05:14,2026-03-31 08:14,First Class,UPI,SUCCESS,7,0,active,DEV0213,192.168.17.5,349,0,1,1
2654,User_2654,Jaipur,Chennai,2026-04-16 15:02,2026-04-30 15:02,First Class,Debit Card,SUCCESS,1,0,active,DEV0058,192.168.17.13,1568,0,0,0
8350,User_8350,Mumbai,Lucknow,2026-04-25 23:51,2026-05-10 01:51,Sleeper,Wallet,SUCCESS,3,0,active,DEV0036,192.168.7.10,1352,0,0,0
8814,User_8814,Pune,Kolkata,2026-02-22 13:43,2026-03-19 16:43,General,Credit Card,SUCCESS,1,0,completed,DEV0172,192.168.11.8,1770,1,0,0
3724,User_3724,Kolkata,Delhi,2026-03-16 15:31,2026-03-26 02:31,First Class,Credit Card,SUCCESS,3,0,completed,DEV0178,192.168.7.5,1500,1,0,0
7266,User_7266,Ahmedabad,Lucknow,2026-04-01 20:34,2026-04-02 01:34,AC,Wallet,SUCCESS,1,1,cancelled,DEV0237,192.168.5.11,263,2,0,1
8559,User_8559,Lucknow,Hyderabad,2026-05-06 15:59,2026-05-06 18:59,AC,UPI,SUCCESS,4,1,active,DEV0019,192.168.18.3,1586,1,2,1
6606,User_6606,Hyderabad,Delhi,2026-03-03 10:17,2026-03-03 12:17,Sleeper,Net Banking,SUCCESS,3,0,active,DEV0005,192.168.4.10,682,1,0,1
5345,User_5345,Mumbai,Kolkata,2026-01-20 15:20,2026-02-08 17:20,Sleeper,Wallet,SUCCESS,1,0,completed,DEV0048,192.168.6.11,540,1,0,0
1043,User_1043,Lucknow,Pune,2026-02-21 08:23,2026-02-21 11:23,Sleeper,Net Banking,SUCCESS,5,0,active,DEV0075,192.168.12.1,1503,4,1,1
5832,User_5832,Jaipur,Pune,2026-03-28 20:44,2026-03-28 23:44,Sleeper,UPI,SUCCESS,3,1,cancelled,DEV0089,192.168.18.13,1765,1,1,1
9337,User_9337,Lucknow,Hyderabad,2026-03-01 17:05,2026-03-15 17:05,Sleeper,Credit Card,SUCCESS,1,0,active,DEV0069,192.168.13.4,1730,0,0,0
9694,User_9694,Kolkata,Bangalore,2026-02-15 03:15,2026-02-15 04:15,Business,UPI,SUCCESS,6,0,active,DEV0172,192.168.8.9,893,6,1,1
1727,User_1727,Kolkata,Chennai,2026-02-05 13:03,2026-02-25 18:03,First Class,Net Banking,SUCCESS,1,0,active,DEV0131,192.168.18.1,303,0,0,0
3662,User_3662,Mumbai,Jaipur,2026-03-01 14:52,2026-03-10 19:52,First Class,Credit Card,SUCCESS,1,0,active,DEV0087,192.168.7.6,1368,1,0,0
2964,User_2964,Bangalore,Mumbai,2026-02-03 21:22,2026-02-06 09:22,First Class,Debit Card,SUCCESS,2,0,cancelled,DEV0151,192.168.12.4,980,1,0,0
8367,User_8367,Pune,Delhi,2026-01-25 15:57,2026-01-25 15:57,Business,UPI,SUCCESS,3,1,cancelled,DEV0069,192.168.18.8,540,1,2,1
2021,User_2021,Pune,Ahmedabad,2026-01-18 04:32,2026-01-18 06:32,Business,Net Banking,SUCCESS,4,1,cancelled,DEV0235,192.168.15.5,901,1,0,1
4613,User_4613,Ahmedabad,Pune,2026-02-01 00:38,2026-02-08 09:38,Sleeper,Debit Card,SUCCESS,3,0,active,DEV0118,192.168.9.1,1036,0,0,0
4501,User_4501,Jaipur,Mumbai,2026-03-06 07:56,2026-03-16 18:56,Business,UPI,SUCCESS,3,0,active,DEV0135,192.168.7.4,1495,1,0,0
4114,User_4114,Mumbai,Hyderabad,2026-04-06 17:04,2026-04-13 20:04,General,Debit Card,SUCCESS,3,0,active,DEV0123,192.168.17.14,440,1,0,0
9575,User_9575,Pune,Jaipur,2026-01-17 02:25,2026-01-17 07:25,Business,UPI,SUCCESS,6,0,active,DEV0119,192.168.10.7,1719,6,0,1
6042,User_6042,Pune,Delhi,2026-03-23 21:48,2026-03-24 00:48,General,Net Banking,FAILED,3,0,active,DEV0017,192.168.10.13,871,0,3,1
1406,User_1406,Chennai,Mumbai,2026-04-07 07:08,2026-04-09 11:08,First Class,UPI,SUCCESS,2,0,active,DEV0049,192.168.11.10,1330,0,0,0
9509,User_9509,Pune,Mumbai,2026-03-25 23:32,2026-03-26 03:32,First Class,Credit Card,SUCCESS,4,1,active,DEV0036,192.168.5.14,150,0,0,1
9085,User_9085,Chennai,Bangalore,2026-03-17 15:13,2026-04-11 00:13,General,Net Banking,SUCCESS,3,0,active,DEV0131,192.168.19.8,350,0,0,0
4563,User_4563,Pune,Ahmedabad,2026-01-29 03:33,2026-01-29 06:33,Sleeper,Credit Card,SUCCESS,1,1,cancelled,DEV0174,192.168.14.8,1784,2,2,1
8956,User_8956,Hyderabad,Lucknow,2026-03-11 15:00,2026-03-15 20:00,AC,Credit Card,SUCCESS,2,0,completed,DEV0224,192.168.10.12,1731,1,0,0
6914,User_6914,Mumbai,Ahmedabad,2026-03-28 09:15,2026-03-28 10:15,AC,Debit Card,SUCCESS,2,1,active,DEV0033,192.168.16.10,952,1,1,1
4349,User_4349,Bangalore,Ahmedabad,2026-02-06 16:43,2026-02-06 20:43,Sleeper,Debit Card,SUCCESS,3,1,cancelled,DEV0212,192.168.8.10,261,1,0,1
2169,User_2169,Hyderabad,Pune,2026-03-06 04:46,2026-03-26 06:46,Business,Debit Card,SUCCESS,2,0,active,DEV0030,192.168.16.3,481,1,0,0
9689,User_9689,Ahmedabad,Hyderabad,2026-02-06 23:04,2026-02-17 10:04,Business,Wallet,SUCCESS,1,0,active,DEV0082,192.168.12.13,947,0,0,0
4752,User_4752,Ahmedabad,Jaipur,2026-02-10 21:22,2026-02-16 02:22,General,Debit Card,SUCCESS,2,0,active,DEV0105,192.168.15.2,1350,0,0,0
8135,User_8135,Chennai,Kolkata,2026-02-20 15:58,2026-03-02 02:58,Sleeper,Debit Card,SUCCESS,3,0,active,DEV0061,192.168.6.2,560,1,0,0
5754,User_5754,Delhi,Ahmedabad,2026-05-08 01:45,2026-05-08 03:45,General,UPI,SUCCESS,2,1,active,DEV0227,192.168.10.4,563,2,0,1
2375,User_2375,Ahmedabad,Lucknow,2026-04-06 07:17,2026-04-09 11:17,Business,Net Banking,SUCCESS,1,0,completed,DEV0133,192.168.11.3,504,0,0,0
1232,User_1232,Lucknow,Pune,2026-04-21 19:17,2026-04-21 22:17,First Class,Net Banking,SUCCESS,3,1,cancelled,DEV0217,192.168.6.6,623,0,2,1
4264,User_4264,Delhi,Bangalore,2026-01-30 18:07,2026-01-30 22:07,First Class,Net Banking,SUCCESS,4,1,active,DEV0194,192.168.19.5,2150,1,2,1
5279,User_5279,Hyderabad,Lucknow,2026-03-09 02:57,2026-04-01 05:57,First Class,UPI,SUCCESS,1,0,active,DEV0172,192.168.15.6,379,1,0,0
3156,User_3156,Lucknow,Pune,2026-02-09 18:47,2026-02-09 21:47,Business,Wallet,SUCCESS,2,1,active,DEV0132,192.168.13.10,992,1,0,1
4954,User_4954,Mumbai,Ahmedabad,2026-02-12 00:58,2026-02-15 10:58,General,Wallet,SUCCESS,2,0,active,DEV0237,192.168.9.10,1041,1,0,0
8933,User_8933,Chennai,Jaipur,2026-04-13 00:53,2026-05-03 04:53,Sleeper,UPI,SUCCESS,3,0,active,DEV0139,192.168.18.5,452,1,0,0
5406,User_5406,Mumbai,Ahmedabad,2026-02-10 18:10,2026-02-10 22:10,First Class,Net Banking,SUCCESS,3,0,active,DEV0009,192.168.1.10,1781,2,2,1
6700,User_6700,Chennai,Bangalore,2026-01-26 17:30,2026-02-08 01:30,AC,UPI,SUCCESS,2,0,completed,DEV0022,192.168.7.11,350,1,0,0
6421,User_6421,Chennai,Jaipur,2026-02-19 07:18,2026-03-11 19:18,Business,Wallet,SUCCESS,3,0,active,DEV0144,192.168.9.6,946,1,0,0
3504,User_3504,Jaipur,Delhi,2026-04-02 06:34,2026-04-13 12:34,AC,Debit Card,SUCCESS,2,0,active,DEV0032,192.168.18.14,280,0,0,0
1231,User_1231,Mumbai,Pune,2026-03-18 08:53,2026-03-18 08:53,General,UPI,SUCCESS,4,1,active,DEV0081,192.168.16.2,150,2,0,1
5042,User_5042,Jaipur,Pune,2026-02-21 12:38,2026-02-21 12:38,General,Credit Card,SUCCESS,19,0,active,DEV0077,192.168.12.10,513,1,1,1
4255,User_4255,Mumbai,Pune,2026-05-15 21:51,2026-05-15 23:51,Business,Net Banking,SUCCESS,3,1,cancelled,DEV0161,192.168.9.9,150,1,0,1
1117,User_1117,Ahmedabad,Bangalore,2026-03-03 16:00,2026-03-28 17:00,First Class,UPI,SUCCESS,1,0,cancelled,DEV0011,192.168.6.8,225,0,0,0
2904,User_2904,Mumbai,Hyderabad,2026-02-26 11:10,2026-02-26 15:10,AC,Net Banking,SUCCESS,3,1,active,DEV0248,192.168.14.3,1446,2,0,1
2687,User_2687,Ahmedabad,Pune,2026-02-24 02:34,2026-02-24 04:34,AC,Wallet,SUCCESS,2,1,active,DEV0059,192.168.7.5,828,2,2,1
3666,User_3666,Pune,Ahmedabad,2026-03-01 00:24,2026-03-01 00:24,AC,Wallet,SUCCESS,2,1,cancelled,DEV0218,192.168.13.8,401,2,2,1
5533,User_5533,Lucknow,Pune,2026-02-19 01:33,2026-03-03 12:33,First Class,Wallet,SUCCESS,2,0,active,DEV0058,192.168.6.2,456,0,0,0
1329,User_1329,Delhi,Chennai,2026-05-06 14:38,2026-05-06 14:38,AC,Debit Card,SUCCESS,4,1,cancelled,DEV0040,192.168.19.10,1124,1,0,1
2862,User_2862,Kolkata,Lucknow,2026-02-15 21:01,2026-02-16 02:01,First Class,Debit Card,SUCCESS,6,0,active,DEV0001,192.168.2.13,1749,0,1,1
3318,User_3318,Delhi,Jaipur,2026-01-17 11:08,2026-01-17 14:08,AC,Debit Card,SUCCESS,7,0,active,DEV0090,192.168.6.13,280,4,1,1
4266,User_4266,Pune,Lucknow,2026-04-19 17:50,2026-05-01 01:50,First Class,Credit Card,SUCCESS,2,0,active,DEV0048,192.168.18.11,1071,1,0,0
9179,User_9179,Mumbai,Jaipur,2026-02-18 07:34,2026-03-15 16:34,First Class,Credit Card,SUCCESS,3,0,active,DEV0133,192.168.8.12,1273,1,0,0
3503,User_3503,Kolkata,Mumbai,2026-04-15 02:21,2026-04-16 07:21,Business,Wallet,SUCCESS,2,0,active,DEV0036,192.168.14.10,404,0,0,0
2374,User_2374,Kolkata,Ahmedabad,2026-04-01 23:18,2026-04-01 23:18,Business,Wallet,FAILED,4,0,active,DEV0067,192.168.16.12,564,0,5,1
